,Unnamed: 0,tweet_id,text,tweet_city,tweet_latitude,tweet_longitude,city,code,country
4743,4743,540382345812271104,Why my vida is boring?,lajeado-23-br,-29.939091,-51.712858,lajeado,23,br
4744,4744,433944072022425600,#GoodMorning☕️ #Working💵 #Gris ✌️ @ my world 😬✌️ http://t.co/xEJ3aTiVjS,santo domingo-34-do,18.49476798,-69.85648637,santo domingo,34,do
4745,4745,573313546022465536,"2nd course: duck, more rosé, chef's table... Don't ask; cuz the first rule of chef's table is: there… https://t.co/AakJTKu9Gj",providence-ri007-us,41.816443,-71.43363000000002,providence,ri007,us
4746,4746,469151730815737856,@paulobernal @rbosnic ver medida 25...coordinada x @prochile,santiago-12131-cl,-33.389928000000005,-70.546237,santiago,12131,cl
4747,4747,344853808783966208,I'm at NUKS office (Kuwait City) w/ 3 others http://t.co/x2YSRORmec,as salimiyah-00-kw,29.345503000000004,47.918492,as salimiyah,00,kw
4748,4748,321250782496317440,Sexy :/ tmr 2 period Science :o,johor bahru-01-my,1.36554832,103.75279208,johor bahru,01,my
4749,4749,501895517279105024,@MeggoMyy_Eggo  Be Flexin 💪💪 But Its Cool 👌,durham-nc063-us,35.981635,-78.867922,durham,nc063,us
4750,4750,420650342896779264,"Why did u claim her sub?? --____--""@Duchesa_Amorika: ;) RT @What_Is_Sinzu: AmoRIKa""",zaria-23-ng,11.1588929,7.6532753,zaria,23,ng
4751,4751,350450008287477760,"di Swallow Falls hujan makanan, di Denpasar hujan rintik-rintik air… ★ Cloudy With a Chance of Meatballs — https://t.co/1E8ynYFQPL",denpasar-02-id,-8.68218,115.24007,denpasar,02,id
4752,4752,356409904795369472,#ukexperience #stratford @ Warwick Castle http://t.co/iAPHSOTMFA,coventry-engc7-gb,52.28039413,-1.58589363,coventry,engc7,gb
4753,4753,297598661804818432,"Wkws :P""@Silshiiboloo: Can:|""@CiindySwittinS_: Uhuuk ._.""@Silshiiboloo: @Iqbaacer_ ._.v""@menfescetar: Pard iqbaale ter kece ? #MenfesCetar",palembang-32-id,-2.97153,104.75149,palembang,32,id
4754,4754,365189094520799232,@Laurarrs provided good entertainment for the fam 🙊,liverpool-engh8-gb,53.39262158,-2.93068707,liverpool,engh8,gb
4755,4755,574873126711877632,With kamal at @dapurbmc — https://t.co/RHAKiBsVmO,bandung-30-id,-6.9125,107.60796,bandung,30,id
4756,4756,291410783819165696,:(,dallas-tx113-us,32.88285563,-96.87621568,dallas,tx113,us
4757,4757,373533683585908736,I miss my kids father,germantown-md031-us,39.1663685,-77.2410642,germantown,md031,us
4758,4758,354713270986350592,Finally home :o,bethlehem-pa095-us,41.03920496,-75.24049955,bethlehem,pa095,us
4759,4759,296471341832495104,@JoshDtowner I dont think so,birmingham-al073-us,33.13891171,-86.91585452,birmingham,al073,us
4760,4760,540670829957492736,#CFHS Orchestra performing Strip the Willow composed and conducted by Dr. Ralf Hultgren #GoTigers @CFEVSOrchestra http://t.co/TY0RX33Qu6,mentor-oh085-us,41.426838,-81.379607,mentor,oh085,us
4761,4761,402072046689345536,"Vlw, flw",pocos de caldas-15-br,-21.7123177,-46.2444429,pocos de caldas,15,br
4762,4762,345587161770381312,"I'm at Ohio (New Springfield, OH) http://t.co/MCHZXHDVwh",youngstown-oh099-us,40.94136765,-80.59747952,youngstown,oh099,us
4763,4763,484055393283215360,It bothers me when I'm telling someone something about me and they make it about themselves!,los angeles-ca037-us,34.07061555,-118.07090814,los angeles,ca037,us
4764,4764,525012964605435904,"Lights, lights, lights (at @SLATENy in New York, NY) https://t.co/sRApaWcj32",manhattan-ny061-us,40.741437,-73.99324399999998,manhattan,ny061,us
4765,4765,407621962295697408,Kian and @JoeyEssex_  are so cute #bromance,stockport-engn2-gb,53.3899321,-2.1657057,stockport,engn2,gb
4766,4766,322909436698034176,@theREALdeal_Von then go to sleep,winston salem-nc067-us,36.06638181,-80.13671787,winston salem,nc067,us
4767,4767,489596794205380608,@KarenJeanHood Thnks.,sao luis-13-br,-2.4985150000000003,-44.30784,sao luis,13,br
4768,4768,498213043978141696,@jjjode we are going to get pissed either way😂,hull-engg6-gb,53.73563100000001,-0.396109,hull,engg6,gb
4769,4769,322473325253242880,Last time ill be setting this bigger for the next week or so... #timetocatchuponsleep http://t.co/wnuLc7Lc5S,rotherham-engl3-gb,53.43461864,-1.27030763,rotherham,engl3,gb
4770,4770,393557014020116480,Was out walking 6.22 km with #Endomondo. See it here: http://t.co/65rD2LLHPX,ensenada-02-mx,31.885075,-116.613904,ensenada,02,mx
4771,4771,480046225861791744,damn props to costa rica,sugar land-tx157-us,29.69127545,-95.53913243,sugar land,tx157,us
4772,4772,301109981825073152,To be Miguel's girlfriend ❤😍,albany-ny001-us,42.64689028,-73.67528359,albany,ny001,us
4773,4773,347053368872681472,I'm at St Albans Road (Nottingham) http://t.co/tp8AILW4Cy,nottingham-engj8-gb,52.99167916,-1.1826865,nottingham,engj8,gb
4774,4774,572573805236883456,@WWERAW2k14 if she wins it worked is it main Event?,stockton on tees-engn3-gb,54.563501,-1.3672,stockton on tees,engn3,gb
4775,4775,393503221882585088,I LOVE IT WHEN MY OBI EATS MY THINGS :-),birmingham-al073-us,33.20673055,-86.81783033,birmingham,al073,us
4776,4776,333460027778142208,Taking a short break at the investigation site @PRSFieldTrip @the_PRS @ThePRSBureau http://t.co/Z0QizfosQv,savannah-ga051-us,32.07537307,-81.09854138,savannah,ga051,us
4777,4777,392151196292894720,"I'm at Extentia Tower (Pune, Maharashtra) http://t.co/MwXY4t2Gpw",pune-16-in,18.54803085,73.90270233,pune,16,in
4778,4778,395504127075422208,@PauleyP it's my 13 birthday can I please get a birthday tweet,belfast-nirr3-gb,54.57897132,-5.86363531,belfast,nirr3,gb
4779,4779,429524206532194304,Ahhhhhhhhh noooooo,rosario-21-ar,-32.8946917,-60.6841213,rosario,21,ar
4780,4780,518148654885273600,"http://t.co/p1OPD2ETEe
FLIPANTE.",gijon-34o-es,43.560115,-5.929885,gijon,34o,es
4781,4781,318723772838445056,@SP_SoAh UMMMAAAAA! /hugs,cebu city-0721-ph,10.30515292,123.8753225,cebu city,0721,ph
4782,4782,341389837733089280,@MainStage_Chris u got me hacked,longueuil-1016-ca,45.4621534,-73.3512197,longueuil,1016,ca
4783,4783,353013529198067712,Brb,jakarta-04-id,-6.314378700000002,106.7254997,jakarta,04,id
4784,4784,355031983560200192,Happy birthday @kelbymarshall love from the UK :) x,ipswich-engn5-gb,52.22570133,1.49344537,ipswich,engn5,gb
4785,4785,659596775695626240,Makaaaaan... (with Upstream Gas &amp; NRE IA PT. Pertamina (Persero) at Pare'gu) — https://t.co/1AgUKnRo5T,jakarta-04-id,-6.18789,106.82844,jakarta,04,id
4786,4786,485078488937136128,What a game!!! #Wimbledon,gateshead-enge5-gb,54.97902,-1.5635,gateshead,enge5,gb
4787,4787,500421777114554368,10K,buenos aires-07-ar,-34.843513,-58.390948,buenos aires,07,ar
4788,4788,436032491380826112,This thunders gotta go,charlotte-nc119-us,35.03867271,-80.80212605,charlotte,nc119,us
4789,4789,368403496162566144,I'm at Farm 5 Supermarket w/ @tarafalafaliq http://t.co/igtoxtnGnM,ad dammam-06-sa,26.3309828,50.16245286,ad dammam,06,sa
4790,4790,329249953153163264,I hate when my friends find out that I like someone n then proceed to embarrass me in front of him wtf that's y I keep my stuff to my self,vineland-nj011-us,38.6553423,-75.29877509999999,vineland,nj011,us
4791,4791,418255932070850560,@GirlsGoneGamer My New Years Resolution is to get a kiss on the cheek from Jennifer Lawerance,wesley chapel-fl101-us,28.22002375,-82.25405278,wesley chapel,fl101,us
4792,4792,483059417802633216,Fucking sucks when you really like somebody but nothing can happen. #TweetLikeAGirl,lake oswego-or005-us,44.91967191,-122.96933452,lake oswego,or005,us
4793,4793,366699157160869888,#grilled #fried #mushroom #sandwich @ Penny Farthing Espresso http://t.co/9PriezOBdf,melbourne-07-au,-37.77419316,144.99816054,melbourne,07,au
4794,4794,481301144644227072,Letting Alicia drive my car 😳🚙💨,columbia-md027-us,39.08949419,-76.88561457,columbia,md027,us
4795,4795,416357309091037184,Why are there so many sluts? Supply and demand my friend,chatham kent-08-ca,42.9764197,-82.4241171,chatham kent,08,ca
4796,4796,404511458220060672,I'm at Pepper lunch http://t.co/sJ70R6D1dq,medan-26-id,3.59073465,98.68116902,medan,26,id
4797,4797,296870350292135936,#yesterday #never #die @ kpg.makam http://t.co/Ysrkrmeq,johor bahru-01-my,1.6141395,104.1565798,johor bahru,01,my
4798,4798,371975457731657728,Good luck to my big brother @Carter_Burns7 as he starts college today! Hope you have a great day! Love you😘,birmingham-al073-us,33.66213705,-86.80657184,birmingham,al073,us
4799,4799,543321374350004224,lunch 😁 @ Mugg &amp; Bean http://t.co/hnkFatOvtO,abu dhabi-01-ae,24.49779,54.381296,abu dhabi,01,ae
4800,4800,488177358117937152,I just ordered my #ENO,nashville-tn037-us,36.17846523,-86.6747226,nashville,tn037,us
4801,4801,483009417512632320,Was just basically Deebo'd to follow Chris Rock. S/o #BETAwards promo tho.,kansas city-ks209-us,39.76714260000001,-94.8525128,kansas city,ks209,us
4802,4802,415240093335814144,Fuck yeah (@ McDonald's w/ 3 others) http://t.co/Ctyn8qkl2f,asuncion-22-py,-25.28787826,-57.60824754,asuncion,22,py
4803,4803,678835175615283200,I'm at Bosphorus Shipping Agency in İzmir Province https://t.co/pKq2aTdLjP,izmir-35-tr,38.426011,27.132921000000003,izmir,35,tr
4804,4804,568367543074701312,📺🔊 ★ Sailor Moon Super S the Movie: Black Dream Hole (with Fams at Jalan Jakarta) — https://t.co/UREoajfrw9,surabaya-08-id,-7.218539999999999,112.73534,surabaya,08,id
4805,4805,338679159981232128,I made that faggot breakfast and he still isn't home,pearland-tx039-us,29.02884922,-95.41065859,pearland,tx039,us
4806,4806,391961639031144448,SOS,pocos de caldas-15-br,-21.71229444,-46.24455948,pocos de caldas,15,br
4807,4807,504785602248577024,"My dad is seriously starting to piss me off!
Leave me the hell alone...",belleville-il163-us,38.330406,-89.18741899999998,belleville,il163,us
4808,4808,536292010043670528,“@_czechmeout: @NewNameChris shut up!”hmmmmm😌,metairie terrace-la051-us,30.212042,-90.950871,metairie terrace,la051,us
4809,4809,424935558264422400,:)) http://t.co/lL2b4iP0oP,mugla-48-tr,36.85325260000001,28.2618433,mugla,48,tr
4810,4810,416926404853252096,I needa go shipping today &amp; If my mom don't take me ima be hella mad .,orlando-fl095-us,28.5408053,-81.2895126,orlando,fl095,us
4811,4811,389752440599629824,"I'm at Kutlupark (Mustafakemalpaşa, Bursa) w/ 4 others http://t.co/VxWF0a0DuO",bandirma-10-tr,40.04280720000001,28.4050709,bandirma,10,tr
4812,4812,367243242359631872,@Espngreeny #GiveReggieHisHeismanBack,akron-oh153-us,41.06863370000001,-81.53067920000002,akron,oh153,us
4813,4813,576349492577861632,#facepalm http://t.co/xbYtXUMNv5,delhi-07-in,28.649357,77.221748,delhi,07,in
4814,4814,353123810003787776,"I'm at my untie house..☺""̮☺ƗƗёнёƗƗёнё☺""̮☺ X_X",kuala lumpur-14-my,3.29855,101.5924,kuala lumpur,14,my
4815,4815,299592013056188416,Imbecil,joinville-26-br,-26.3344864,-48.84168029999999,joinville,26,br
4816,4816,419190699977089024,Thats what iget for playing out in the snow with them 😩,wilmington-de003-us,39.4143144,-75.6758895,wilmington,de003,us
4817,4817,546359426073243648,Shit of skittles orange,mansfield-engj9-gb,53.22145,-1.283977,mansfield,engj9,gb
4818,4818,492378288874991616,@VeraFarmiga so I asked my mom if I could learn how to play piano and if I could get one for my birthday. She laughed in my face and said...,belleville-il163-us,38.330422,-89.187556,belleville,il163,us
4819,4819,361973506348548096,"I'm at ADEQ Vehicle Emissions Testing Station (Chandler, AZ) http://t.co/VmSxSxuABD",san tan valley-az021-us,33.27173082,-111.81632102,san tan valley,az021,us
4820,4820,301135516760432640,@Free_WooWooHo Lol Yes LIES !,jacksonville-fl031-us,30.44140137,-81.75905340000001,jacksonville,fl031,us
4821,4821,547922563498659840,"Merry Christmas to everyone. (at GPMII Pusat, Balikpapan) — https://t.co/1HbO2VruRu",city of balikpapan-14-id,-1.24017,116.82238,city of balikpapan,14,id
4822,4822,543245973284061184,"EL QUE NI LEVANTA LA MANO SE FUE A LA B!!
#FelizDiaDelHinchaDelCABJ
#DiaXeneize http://t.co/uqQILEk1yY",moron-01-ar,-34.468488,-58.53967700000001,moron,01,ar
4823,4823,500090108188831744,"Lumache Puttanesca
Black Olives, Capers, Anchovy, Hot Pepper, Tomato Sauce #PastaPalooza http://t.co/yrEKSB2Mez",los angeles-ca037-us,34.104087,-118.273104,los angeles,ca037,us
4824,4824,350646960526602240,@BJHirsty @TheCityCancun @mandaladisco good reply. See you next year ☺😉,poza rica de hidalgo-30-mx,20.56226554,-97.44535134,poza rica de hidalgo,30,mx
4825,4825,497078619068719104,"Just heard comment ""I'm not an historian, I'm just telling his story"". That should be a real word #historyian relating to a person's history",belfast-nirr3-gb,54.668257,-5.660999,belfast,nirr3,gb
4826,4826,525021344699019264,"I'm at Hospital Universitario de Coro Alfredo Van Grieken in Coro, Falcon https://t.co/80WD3d5hVF",coro-11-ve,11.393501,-69.68030300000001,coro,11,ve
4827,4827,373989176267386880,halooo my september. be nice yaaa :3 (with Katya),surabaya-08-id,-7.26422,112.73268,surabaya,08,id
4828,4828,577397367982268416,With Athyyah and Talia at Pempek &amp; Es Kacang Vico — https://t.co/QLOMNmJOHX,palembang-32-id,-2.98281,104.74967,palembang,32,id
4829,4829,418082136835784704,"F**k New Year's Eve, I'm going to work.",oldham-engk1-gb,53.64151413,-2.10617387,oldham,engk1,gb
4830,4830,576769279279804416,"Marii minum..,, (with Hendra, Eva, and 2 others at Golden Crown Lounge) — https://t.co/yOswW072sG",jakarta-04-id,-6.14272,106.81871,jakarta,04,id
4831,4831,484147932006846464,“@TattooFailPics: Thug Life? http://t.co/QTgWmZAzOQ”😣,monterrey-19-mx,25.44698427,-100.97590785,monterrey,19,mx
4832,4832,346718604428972032,Simply in awe. The skits were amazing! Of course my favorite was the last one. #Inclusion #blackandgoldorientation,worcester-ma027-us,42.29727964,-71.43524212,worcester,ma027,us
4833,4833,422752687638061056,3,jakarta-04-id,-6.13447104,106.73938729,jakarta,04,id
4834,4834,394560866185519104,329 yards!,cleveland-oh035-us,41.40372026,-81.44059519,cleveland,oh035,us
4835,4835,331449438017044480,@Sahel_3bedat and my name please! :p,amman-16-jo,31.9098405,35.8531109,amman,16,jo
4836,4836,486784157054300160,OH TIDAAAAAKKKKK -___-,jakarta-04-id,-6.29095,106.88202,jakarta,04,id
4837,4837,492906708209901568,get well soon Xien :* http://t.co/oxJhOqAq2l,manado-31-id,0.73887,124.31437,manado,31,id
4838,4838,572416149486497792,loving my first day of class ☺️,portsmouth heights-va740-us,36.808765,-76.375262,portsmouth heights,va740,us
4839,4839,296448268953595904,#InSuite202 we have the grandmas,raleigh-nc183-us,35.41231699,-78.74081977,raleigh,nc183,us
4840,4840,496385342422130688,@LADYTRLADY hahaha you know me too well lol but I'm almost done with 1.,los angeles-ca037-us,34.200252,-118.500192,los angeles,ca037,us
4841,4841,470975397354405888,Good Night 1259 Forever http://t.co/MWsuvODmUi,samut prakan-42-th,13.720233,100.7685345,samut prakan,42,th
4842,4842,511620384354226176,http://t.co/TxviXcBtmk,barranquilla-04-co,10.862867,-74.772695,barranquilla,04,co
4843,4843,388224535134494720,@LeoRules1 oh my ....i get maybe 5hrs broken sleep &amp; feel like a zombie.sleep well when you finally get off to bed 💤,northampton-engj1-gb,52.40544667,-0.70865,northampton,engj1,gb
4844,4844,409543062633721856,Badday!,bandung-30-id,-6.87712,107.60413,bandung,30,id
4845,4845,570775358884208640,Play it how it go cuz you can't chew on life,grand rapids-mi081-us,42.959705,-85.62480699999998,grand rapids,mi081,us
4846,4846,499778031334875136,I hate being me 😅,reno-nv031-us,39.56322700000001,-119.756779,reno,nv031,us
4847,4847,369655751759101952,"Next up, Marissa with 275. Lacrosse and hockey girls are in trouble. #teamgpt #strength @ Gleason… http://t.co/YVyoGS17h5",bridgeport-ct001-us,41.34833333,-73.08483333,bridgeport,ct001,us
4848,4848,351733121621819392,A night out with the Girls 😉✌ @ The Fort http://t.co/C1UYdZdz3Z,makati city-ncrk4-ph,14.535019,121.035369,makati city,ncrk4,ph
4849,4849,576112333711364096,"Your lies were expensive, and God only knows when I'll come to my senses",florianopolis-26-br,-27.605658,-48.646817,florianopolis,26,br
4850,4850,569876289005334528,@ChairmenTony Twitter is highly educational.,tulsa-ok143-us,36.052688,-95.853598,tulsa,ok143,us
4851,4851,530711857699778560,I'm about to board a plane sooooo thanks for the free ride to the airport!,seattle-wa033-us,47.647157,-122.355058,seattle,wa033,us
4852,4852,417430489071648768,Nhami (@ Habib's) http://t.co/k1W5LKsPUS,curitiba-18-br,-25.51234249,-49.25964392,curitiba,18,br
4853,4853,485454419874435072,Instagram | HashimySyedah 😃,karachi-05-pk,24.8951041,67.05140435,karachi,05,pk
4854,4854,318937371926212608,@ChandlerRiggs wait for college!! 📝😻,centreville-va059-us,38.80517291,-77.42401351,centreville,va059,us
4855,4855,358993352722616320,what makes you beautiful #mtvhottest One Direction,sao paulo-27-br,-23.56409265,-46.7586998,sao paulo,27,br
4856,4856,290076164851122176,bom dia,joinville-26-br,-26.3255881,-48.8222348,joinville,26,br
4857,4857,354182150419001344,"Ipswich Town are welcome to Berra!! No spur grapes at all, he really is one of the worst centre backs I've seen at our place for some time.",walsall-engo8-gb,52.58711216,-1.99324437,walsall,engo8,gb
4858,4858,493739189524238336,Bom dia!!!!,araruama-21-br,-22.879778,-42.017549,araruama,21,br
4859,4859,393384711772708864,"Girl you gone think, girl you gone think, think I invented eggs #BreakfastTime #BreakfastInBed? (;",chatham kent-08-ca,42.50234329999999,-82.9940984,chatham kent,08,ca
4860,4860,392095676491788288,@AudiLike4_OOOO wat color house is it,fort wayne-in003-us,41.0669967,-85.1217209,fort wayne,in003,us
4861,4861,494649433200406528,#BringIt is on!!!  #DD4L,kissimmee-fl097-us,28.338415,-81.48358,kissimmee,fl097,us
4862,4862,436457190086696960,http://t.co/iV0XxWFWOt,riyadh-10-sa,24.58836717,46.64137338,riyadh,10,sa
4863,4863,288484422230102016,I swear it sounds like a stampede everytime I let my dogs in and out of the house #CRAZYdogs,tuckahoe-va087-us,37.41712812,-77.69462567,tuckahoe,va087,us
4864,4864,288429002861981696,@leighstarsmeare @jacksonlp2 @benfield1 My mum got an email saying that if enough people want to do it then they'll do one...,swindon-engn9-gb,51.52437872,-1.75122378,swindon,engn9,gb
4865,4865,335393824589348864,someone hang out with me after school,st. john's-05-ca,47.51527189,-52.82228165,st. john's,05,ca
4866,4866,351354615125651456,This is more of a photo shoot than a walk guys ... @ Central Park http://t.co/iYOKiZsEeK,vancouver-02-ca,49.22757542,-123.01769257,vancouver,02,ca
4867,4867,493871545228746752,@Ashley_Hirst @lucyxwild_ how do you even add people don't think I have any mates on it,chester-engz8-gb,53.225626,-2.902622,chester,engz8,gb
4868,4868,537382810114605056,I don't understand how me and Reece make our room such a mess.. http://t.co/Kee0HPOal8,basingstoke-engf2-gb,51.269391,-1.113075,basingstoke,engf2,gb
4869,4869,409425273793552384,Nicole blatantly wants a dirty 4some with rough copy,swindon-engn9-gb,51.56964981,-1.80116193,swindon,engn9,gb
4870,4870,438621723391696896,I'm at Serpen Cafe w/ @yanetkikahkahaa @kiymetky http://t.co/ATkHuaIoQy,izmir-35-tr,38.36783863,27.20892906,izmir,35,tr
4871,4871,406966359017275392,@amyychangg I'm talking about you.,san francisco-ca075-us,37.79406420000001,-122.4214776,san francisco,ca075,us
4872,4872,507638006035931136,“@Aryeel_Loveee: @_jennyag She'll be here February 9 babe💖😚” 😳😳😳😳😳😳😃😃😃😃😃😃😃😃😃😃😍😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘,tucson-az019-us,32.20429,-110.905542,tucson,az019,us
4873,4873,669652061747879936,300!!! Ui! Foi de arder @ CrossFit Vix https://t.co/Aixaupob6u,vila velha-08-br,-20.2592297,-40.2723618,vila velha,08,br
4874,4874,409973524049457152,ITS FUNNY HOW WEN I NEED A PASS TO GO HOME DA SUPERVISORS DNT KNO MY NAME BT WEN UM GETTIN WROTE UP DEY KNO IT LIKE DA BACC OF DEY HAND LOL,montgomery-al101-us,32.42098763,-86.26139141,montgomery,al101,us
4875,4875,511210931901435904,the briggs kids - sticking their feet in the thompson since 1991. @ Big Thompson River http://t.co/osgder0c8h,fort collins-co069-us,40.378987,-105.514589,fort collins,co069,us
4876,4876,533443599661551616,My Beautiful Little Girl All Ready For Children In Need!! 😍😘👌 @ Dover/Sturdy Residence!! :D &lt;3 http://t.co/2bfUETypRx,harlow-enge4-gb,51.757987,0.468746,harlow,enge4,gb
4877,4877,435991827829624832,I've been looking through old photos all light long. It just doesn't seem real... 😭,fargo-nd017-us,46.86786861,-96.75583432,fargo,nd017,us
4878,4878,380421905175838720,I want to update my phone but if I update it during class I can't use it during class.... Thoughts?,chattanooga-tn065-us,35.04661187,-85.05283014,chattanooga,tn065,us
4879,4879,672576771032612864,Fotio is at Morgan Manufacturing tonight celebrating the holidays with #Google! We are having a… https://t.co/G23h3LDgxu,chicago-il031-us,41.8893678,-87.65166552,chicago,il031,us
4880,4880,660714075375181824,"Here again (at @APieThing - Sunway in Petaling Jaya, Selangor) https://t.co/DEHSvnRAal",kuala lumpur-14-my,3.07145998,101.60125495,kuala lumpur,14,my
4881,4881,291733930007228416,@_Laxtituteprobs can i get a follow back cuz i am a swagged out laxbro,brentwood-ny103-us,40.81251339999999,-73.1407167,brentwood,ny103,us
4882,4882,533962489646833664,I'm at Plus garden in İstanbul w/ @cebiiberkay https://t.co/1iJlMFy1lV,istanbul-34-tr,40.979447,28.718653000000003,istanbul,34,tr
4883,4883,337611625639071744,I'm at Cafe Nar w/ @cagataymadan http://t.co/To8QDr0Tjd,izmir-35-tr,38.38969571,27.15572878,izmir,35,tr
4884,4884,508102147708555264,"""I paid for these two breast milk things!"" ""Cambodian breast milk!"" Best quotes I heard all night.… http://t.co/gc2uSE55kW",boston-ma025-us,42.351501,-71.12222299999998,boston,ma025,us
4885,4885,297888542460366848,http://t.co/g8EwS3eP cc : @infobogor http://t.co/F2Bv9j5y,jakarta-04-id,-6.55836,106.76983,jakarta,04,id
4886,4886,288440612833869824,I'm at Nogueira's Rauze http://t.co/RzBrd8s5,manaus-04-br,-3.08188598,-60.04329176,manaus,04,br
4887,4887,485444504900878336,http://t.co/UEDmeUHE0W,tarragona-56t-es,41.11596403,1.24083499,tarragona,56t,es
4888,4888,293272367218688000,Some please turn to trutv,bowie-md033-us,38.93686103,-76.95755264,bowie,md033,us
4889,4889,421839868549799936,"""@LifeofaPrincess: Current mood http://t.co/9GYaGuaJAh"" @Lpalmzzy @SerenaPicciril1  @MaryPavone16  school everyday lmao",rochester-ny055-us,43.2640553,-77.2662322,rochester,ny055,us
4890,4890,527040453657755648,CEM UZAN &gt; JORDAN BELFORD,istanbul-34-tr,41.024593,28.920294,istanbul,34,tr
4891,4891,286468518336155648,Mf betta keep his dick in his paints he knw he's fertile..,lafayette-la055-us,30.2356614,-92.0137193,lafayette,la055,us
4892,4892,493592380822794240,@naty_cma pq ?,sao paulo-27-br,-23.472659,-46.601548,sao paulo,27,br
4893,4893,413478192155230208,So uh last night @carolinabare showed me the nudey pics of the sprouse twin and I still can't remember which one it was but hey Disney.,charleston-sc019-us,32.82689951,-79.84013099,charleston,sc019,us
4894,4894,667913493547347968,Another Friday night draws to a close... @ Downtown Gadsden https://t.co/i9Z7pWf7Dw,birmingham-al073-us,34.0147934,-86.0068893,birmingham,al073,us
4895,4895,502448536097542144,Watching Guardians of the Galaxy (with Rangga at @cinema21) — https://t.co/c7NA2nwqPo,samarinda-14-id,-0.50184,117.1554,samarinda,14,id
4896,4896,520569787358150656,@biabeautytracey coming up... http://t.co/LPWgigLnnA,dublin-l33-ie,53.337784,-6.251831,dublin,l33,ie
4897,4897,508064092754817024,Caneta : piteira,criciuma-26-br,-28.981482,-49.406549,criciuma,26,br
4898,4898,657218861369065472,Oh look I cooked. #happy  #food #me #welcomeback @ Jagtershof https://t.co/71JsD6Xs04,cape town-11cpt-za,-33.94009402,18.70287101,cape town,11cpt,za
4899,4899,430577165751828480,"blurry new moon @ potrero hill, san francisco http://t.co/rjwcXjmmgw",san francisco-ca075-us,37.75042942,-122.43800903,san francisco,ca075,us
4900,4900,515639932459552768,"Sick beb :( ""@aarianifina: Loh what happend? ""@kevin_SNDS: GWS kaina :'(""""",malang-08-id,-7.970857,112.657809,malang,08,id
4901,4901,299712687351406592,@ayyyzee @jnupps plus Saturday is my b day. Got better things to do,franklin-tn187-us,36.04879088,-86.91417569,franklin,tn187,us
4902,4902,335573076370661376,"The Scallops in Red Pepper sauce chased with a Woodshed (rye, apples, rosemary, balsamic vinegar) made my day! http://t.co/OAlJqn1lr4",rio rancho-nm043-us,35.160546999999994,-106.63771443,rio rancho,nm043,us
4903,4903,392020535586340864,"@raccccchx13 lol txt me, I have ideas:p",warren-mi099-us,42.4925644,-83.0021079,warren,mi099,us
4904,4904,534075060315627520,Waiting on this game missing my bay 😔 #DetroitLions,troy-mi125-us,42.480356,-83.291223,troy,mi125,us
4905,4905,424143036466335744,Was out mountain biking 13.69 km with #Endomondo. See it here: http://t.co/afwkaeDuWn,barcelona-56b-es,41.459032,2.055532,barcelona,56b,es
4906,4906,566358559630184448,Hanging out with my #sidechick the day before Valentine's Day. #shibainu @ Wall Street http://t.co/ONIpcB3jXL,new york city-ny-us,40.706389,-74.00944399999999,new york city,ny,us
4907,4907,399597898067091456,#votearianagrande 21,borough of bronx-ny005-us,40.7793189,-73.8145375,borough of bronx,ny005,us
4908,4908,411195148539015168,"Sat awkwardly for an hour on the tube next to a couple. 1 sitting, the other standing. Both in need of a room before they started travel.",city of london-enggla-gb,51.49549641,-0.26133047,city of london,enggla,gb
4909,4909,502233297104437248,Mrs. Tobin uses comparison circles to deepen our understanding of inquiry in the #ibpyp! http://t.co/Upvxgt97YR,"washington, d. c.-dc001-us",38.906865,-77.02992900000002,"washington, d. c.",dc001,us
4910,4910,657293213519077376,In philosophy there's just a bunch of long terms that confuse you,anaheim-ca059-us,33.8794804,-117.8805823,anaheim,ca059,us
4911,4911,318662615570190336,"Flwd, follow ---&gt;@amandamanopoh",palembang-32-id,-2.972545,104.750625,palembang,32,id
4912,4912,574628569583861760,@betabeatriz1 @claricedmf KKKKKKKKK,rio de janeiro-21-br,-22.876747,-43.086664,rio de janeiro,21,br
4913,4913,289723151141711872,I love her! ^_^,sugar land-tx157-us,29.8160591,-95.7299601,sugar land,tx157,us
4914,4914,411598237821579264,I really really want a Christmas jumper 🎄🎄🎄🎄🎄 x,stockport-engn2-gb,53.39418833,-2.19198538,stockport,engn2,gb
4915,4915,338196366192947200,"I was reading ""ask the vet"" yesterday and I am so excited for the day that I am the fountain of knowledge that is a vet.",city of london-enggla-gb,51.46565756,-0.14431632,city of london,enggla,gb
4916,4916,404804182663651328,"""Cowboys don't loose, they beat themselves."" #CommentOnCowboysAlmostLoosingTonight",fort worth-tx439-us,32.72089074,-97.21863229,fort worth,tx439,us
4917,4917,337846896620097536,I don't know if I ever want to go to the Canadian wilderness just because I hate the book hatchet,green bay-wi009-us,44.69433723,-88.67771672,green bay,wi009,us
4918,4918,438718863442587648,In the final hour I'll be a confident coward.,worcester-ma027-us,42.29772208,-71.43616373,worcester,ma027,us
4919,4919,419704099442278400,andrea wtf,panama-08-pa,9.0155854,-79.5214672,panama,08,pa
4920,4920,515544935815454720,@Graser10 wake up! Its time to make videos again!,borough of bronx-ny005-us,40.778114,-73.840111,borough of bronx,ny005,us
